Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585
1817,299.20288327836846,300.88730387938216,300.54207297797586,300.667451896569,302.553848559503,298.7804953559083,300.9203549458302,301.5596063423727,299.29629960108394,299.9761015345457,301.5118891106141,298.37241352717734,,,,,,,,,,,,
1818,298.520396063532,300.29403113067633,300.0982846015239,299.71620527461323,302.45967486688915,298.3806432819901,300.689909879975,301.28902300702674,298.94944793418017,299.2460541587699,300.9434390072888,297.5426690960215,,,,,,,,,,,,
1819,297.80456031830863,299.6778767009859,299.8159422118986,299.0671793397353,302.3301520354255,297.91660905279167,300.567562411628,301.0302964278778,298.3291636453484,298.50217862904947,300.5385719569445,296.83966664556124,,,,,,,,,,,,
1820,297.21153426846973,299.42283048634494,299.7208103368119,298.95175681226493,302.3194500055046,297.5694983287602,300.7343203801101,300.8881485794362,297.9421542921188,297.9689003086367,300.3769669106325,296.4094762705434,,,,,,,,,,,,
1821,297.00656340863276,299.64619547954607,299.9319026902382,299.36925477146116,302.50418000142145,297.61427879638615,301.1289429517365,301.0483884851925,298.0531726933172,297.9908377711201,300.61615560303363,296.32220703255797,,,,,,,,,,,,
1822,297.3125181114424,300.2571940997361,300.4158431956086,300.01635852205567,302.95412740077944,297.98798695366014,301.67408431536643,301.52319935539845,298.5404707658334,298.4054119691321,301.08790324677307,296.6655202884124,,,,,,,,,,,,
1823,297.797101957538,300.99114583128454,300.94838513529197,300.68109221002504,303.41835513210685,298.45398230571914,302.16729381228436,302.0809130714995,299.0630951097632,298.99644974484494,301.71870930972335,297.1631175944753,,,,,,,,,,,,
1824,298.3025451060881,301.57886245771243,301.38391332423146,301.25668624623273,303.6335574209416,298.9988991751686,302.47774549769025,302.55708321327535,299.4158128408024,299.55147796137163,302.1753486980704,297.9800419255749,,,,,,,,,,,,
1825,298.84928660642913,302.1352514045585,301.72130635106015,301.7988839153185,303.5947727439236,299.688358020345,302.7254305002195,302.91326403207904,299.7839030067905,300.23383106287116,302.66712408744337,298.83802738277876,,,,,,,,,,,,
1826,299.4424066179825,302.5682387954575,301.8210606779399,302.2357334218806,303.4982738208943,300.40960937949717,302.9445364610861,303.0422623330821,300.10022082188465,300.89458723772606,303.0724825817805,299.5951803858582,,,,,,,,,,,,
1827,299.7383075848018,302.7046196656525,301.538641737163,302.2055812892131,303.3387785632104,300.8351490134397,302.8780654067329,302.85317234261277,300.16406990710607,301.19727836570866,303.1273778122236,299.78604103732965,,,,,,,,,,,,
1828,299.6924348240555,302.39074058686145,300.8376394933171,301.5674426300589,302.5843752983685,300.9383886469349,302.0564951207178,302.04334677195567,299.8143964800568,301.04036958453463,302.48767426814794,299.63387021586965,,,,,,,,,,,,
1829,299.2683297085877,301.5801262605019,299.77068492931903,300.4209267349409,300.9683097885109,300.7648228441588,300.72164339932834,300.8322966507803,299.28997459753145,300.29096929102064,301.0886994568007,299.1544266394389,,,,,,,,,,,,
1830,298.7700071034233,300.591842413557,298.43432041056366,299.0788499483304,299.0840322049453,300.4277846896291,299.02687958225084,299.4418897557869,298.7578536635851,299.0637891889212,299.61966358046124,298.3920629880342,,,,,,,,,,,,
1831,298.3144583570801,299.7108924318411,297.3168772833864,298.05702266694846,297.8564097437656,300.1222886628008,297.7717349788721,298.3998608655071,298.2909411074741,297.93366641408096,298.4916659777603,297.6153432259395,,,,,,,,,,,,
1832,297.94602593311635,299.3051734896667,296.6216747434332,297.54542575665727,297.4907825131434,299.932428488512,296.9841669177276,297.8939881345031,297.8039063941025,297.1396976704238,297.8108964138694,297.0221014149433,,,,,,,,,,,,
1833,297.82280792592024,299.37980313266524,296.5477668559819,297.5646967884313,297.69303522429215,300.13098186850175,296.8824991299856,297.7451177097327,297.4682377496746,297.1137832459081,297.5039990797906,296.8680676060774,,,,,,,,,,,,
1834,297.98552769966693,299.8558246235401,296.7282749367718,297.9917934881422,298.03202392605203,300.64544762611814,297.1091197278238,297.91424471112265,297.5798727087534,297.51566035595835,297.5724698259905,297.12325408711627,,,,,,,,,,,,
1835,298.3542944143267,300.3801947171079,297.1432328861294,298.4496584462295,298.3172431763674,301.26147187899437,297.3956695470693,298.1326064684463,297.88170517475265,298.18254359194606,297.9403112194064,297.5102949192569,,,,,,,,,,,,
1836,298.83605536609554,300.8961135585304,297.6436177437958,299.037768285671,298.62313425227785,301.6294722026017,297.95310427016204,298.58202925881886,298.390136248788,298.9617132436422,298.48158266607675,298.1304096308159,,,,,,,,,,,,
1837,299.39706286037796,301.490371270593,298.4080823549616,299.812376975771,298.7613614809217,301.9097829083494,298.87490847556586,299.09607566170826,299.09298216907433,299.83393900412807,298.96240325343103,298.883053314997,,,,,,,,,,,,
1838,299.82353674106025,301.9505086418187,298.96386144253717,300.4377657793597,298.8937132577998,302.2673042587925,299.8112261283266,299.6290373876991,299.75119883055476,300.5202423253852,299.40709152738,299.63277594170717,,,,,,,,,,,,
1839,299.9753502874605,302.06809959106846,299.27801050188526,300.63700207057724,298.84838699950836,302.7351846224948,300.15612859178106,299.84208155087646,300.0038586980889,300.8277407986897,299.5227268250985,299.87230871891114,,,,,,,,,,,,
1840,299.87069665950884,301.67102054937624,299.27633694749807,300.34567262109505,298.6740236503778,303.06159178977595,300.0003181595973,299.8381815053485,299.7433841009083,300.87478540894875,299.4512918687772,299.7874685547259,,,,,,,,,,,,
1841,299.63554767490433,300.8658416844315,299.15409457230544,299.7918285707374,298.2635962977799,303.0054546825261,299.4095063249858,299.47991895293904,299.3315442187367,300.75873505705323,299.0204922861022,299.3632955505084,,,,,,,,,,,,
1842,299.33291422139706,299.8887537166634,298.96926760315074,299.18393070911816,297.6050133336942,302.4717558522089,298.6500841890313,298.824000996341,298.90092509267424,300.4407113171313,298.3558249716381,298.8221779935464,,,,,,,,,,,,
1843,299.0022580433864,299.19495777130766,298.7102562914188,298.7719999485004,296.98049467868003,301.93696157505354,297.9331346173553,298.17804284719443,298.6365144542012,300.0408156749373,297.68621135971085,298.12687302378043,,,,,,,,,,,,
1844,298.917858038426,298.917944991758,298.60648589773103,298.5938567664644,296.47167399750936,301.5882292379142,297.60826884754823,297.71304262386803,298.5332223130703,299.78028338897883,297.16782697523496,297.4224567063198,,,,,,,,,,,,
1845,299.1088137275984,299.09709613902265,298.6826123657667,298.8119816243325,296.3072825885318,301.662919532898,297.56166586368914,297.6973336383018,298.7704742896055,299.82793399770844,297.00718149318294,297.06345698031623,,,,,,,,,,,,
1846,299.56089837285725,299.5626674692683,299.0486395936843,299.277238046086,296.530850833663,301.92181006002806,297.8264632769638,298.0184274653818,299.17575242996116,300.1134032374873,297.15054037739037,297.157533218479,,,,,,,,,,,,
1847,300.00874826597084,300.0688447627499,299.5263470497146,299.92620542641515,297.1011390742929,302.1974866986063,298.1797591426296,298.67523015652426,299.6800429216548,300.46138804994143,297.5902929649657,297.61573237003097,,,,,,,,,,,,
1848,300.389130391498,300.5377044058576,300.0608321313694,300.4661941943663,297.87262829480073,302.3168758711054,298.78045160723485,299.4665749437915,300.22614811306016,300.64776084688015,298.1654578900409,298.3091711593782,,,,,,,,,,,,
1849,300.60156028487285,300.90363647709677,300.6287016106288,300.93564731194556,298.83386608495226,302.2497392739239,299.49702040360876,300.255773260711,300.8348279083056,300.61483054098227,299.05432833125957,299.0208895680779,,,,,,,,,,,,
1850,300.76467884086406,301.10458647295064,301.0685210722549,301.2622832123781,299.7047649749143,302.1298768264431,300.14006649145495,300.98916325747786,301.25556478683654,300.7195419448038,299.84661169990375,299.68251777645656,,,,,,,,,,,,
1851,300.6102467677426,301.02392054947546,301.0493900228637,301.22905927329873,300.14562789580674,301.8298471314975,300.5654734135539,301.39173705785424,301.2902947435585,300.6555687796619,300.3835862144727,299.9923185425224,,,,,,,,,,,,
1852,300.2603346574048,300.9437413204084,300.64097714690183,300.74272039137196,300.1285822174687,300.9340640358382,300.6713983970026,301.5369119807993,300.94030001133837,300.3191773009664,300.4490435511013,300.0332168882766,,,,,,,,,,,,
1853,299.5512082379361,300.7189953892358,300.0535910820159,299.6998132791892,299.76742031308436,299.7769705158346,300.3561487196401,301.21541232078954,300.183228758035,299.54807315161185,300.1589668485787,299.69921439780893,,,,,,,,,,,,
1854,298.67605611202674,300.29964106413877,299.57033428269,298.3761602078359,299.21800288962237,298.5945611474831,299.8038785061961,300.7244266971398,299.17180511017136,298.72923305104337,299.6402588471464,299.10800086377213,,,,,,,,,,,,
1855,297.8303568299106,299.8503055135622,299.1940026368496,297.18757768246786,298.80088574045976,297.80861894475703,299.3806021582846,300.13386618790537,298.1970141077547,298.03783443516767,299.3210307596707,298.6315951522795,,,,,,,,,,,,
1856,297.35563987339634,299.66306456337105,298.91136957269003,296.6135758478879,298.6049975124535,297.348042216587,299.19438417958423,299.77146152290806,297.56895309988363,297.41471749004063,299.24081215918267,298.3057294188795,,,,,,,,,,,,
1857,297.46384563214525,299.990456846033,298.918021106319,296.73417627056654,298.8095127314444,297.27623408306573,299.392904139667,299.7021857231338,297.34474359507294,297.21925466168483,299.4511575858894,298.40858157182083,,,,,,,,,,,,
1858,297.96795459000055,300.52387954383204,299.2922263121629,297.25113097082425,299.2966833603255,297.71319061411947,299.7536036902481,300.08682113766474,297.5651124971264,297.4737177537808,299.7730493084503,298.73096112582346,,,,,,,,,,,,
1859,298.44068103650267,301.15757552487304,299.8690861018536,297.7652362054151,299.9156635195681,298.2758967320631,300.24735818062044,300.5783590274413,298.08280398775725,298.0439508322486,300.16530794725924,299.26642767396464,,,,,,,,,,,,
1860,298.89754905432216,301.68041247270634,300.411669983311,298.4154202003653,300.4688399287198,298.76158003242955,300.49394142131905,301.0495015420706,298.78170875190904,298.6400395842172,300.5305947213663,299.8704734085272,,,,,,,,,,,,
1861,299.37097243843647,302.09217199584856,300.88633459180124,299.14123322629257,300.95688954575553,299.13476584889594,300.64906616500525,301.52872609125546,299.67101062871257,299.4178550072543,300.83291786472597,300.62772543418527,,,,,,,,,,,,
1862,299.8607248754974,302.3042947800031,301.20205731381145,299.8551782406434,301.23460493244914,299.3504040947781,300.79945476712396,301.84974973594166,300.3430831380055,299.9624939602888,301.1382709958704,301.2913674331266,,,,,,,,,,,,
1863,299.8700862222388,302.15512809670764,301.1054220484064,300.05411224627665,301.12842271044764,299.35980990416334,300.9203964159819,301.65574908766484,300.55499848859523,300.0906598728314,300.98009879875906,301.65879241791737,,,,,,,,,,,,
1864,299.51770560870165,301.66123054578173,300.51126027985123,300.0016617268938,300.7401951825314,299.18635246441636,300.6864943224903,301.06298796686457,300.2344940250137,299.73876351100876,300.48918925637827,301.68714040521235,,,,,,,,,,,,
1865,298.8455806289951,300.8967160081909,299.517711055541,299.6423746275474,300.06670159577646,298.70832855955365,300.15123517307376,300.20081481794796,299.6059736869879,299.20569061728196,299.8238775968559,301.40662331656034,,,,,,,,,,,,
1866,298.0610609968753,300.1396513995416,298.36118971917574,299.15787878568034,299.245998208178,298.0174731752929,299.52398647769786,299.4334338339772,298.8432122310958,298.38580130172954,299.2355409841793,300.9269759678347,,,,,,,,,,,,
1867,297.3361061830001,299.5576245482843,297.4051647627372,298.63596375795345,298.5603431853833,297.2642318746302,299.1983566022199,298.6381319237812,298.1725835348181,297.5687872123837,298.8080022110375,300.43337542139085,,,,,,,,,,,,
1868,296.8959586561941,299.38733271750317,296.81961667077877,298.29405974639633,298.20404881140917,296.7269943921019,299.25443388407314,297.9653512360608,297.7385840404059,296.7857416750864,298.5111548023514,300.098649346008,,,,,,,,,,,,
1869,296.88272666964696,299.65575008704093,296.85311207637466,298.3389326933949,298.5034465603923,296.6513435435324,299.7163098436572,297.74897468815215,297.71862424633383,296.60183984689553,298.5990978070699,300.02826166390406,,,,,,,,,,,,
1870,297.16758123499966,300.2719389615473,297.3359227222358,298.7915272145429,299.07933818940364,297.04934205330824,300.39498378500514,297.99169802010096,298.0672055646622,296.84788593772055,299.00352694624104,300.2751581593505,,,,,,,,,,,,
1871,297.5614873935931,300.89504515952837,298.110340802782,299.38170622875197,299.81344148008736,297.7125844742728,301.07937732671445,298.5305599320919,298.611267820258,297.4733471621979,299.56850337352716,300.7608979537609,,,,,,,,,,,,
1872,298.0415180271552,301.3247988937757,298.94866791418804,299.94548918683955,300.3610151807813,298.43130028253444,301.5576252880328,299.0537995864,299.20615093035025,298.19499970349165,300.1456376329714,301.252389911408,,,,,,,,,,,,
1873,298.61896469666596,301.75217309409567,299.8598702266104,300.5660802031369,300.9600444456833,298.99583280827375,302.0217528060011,299.7540780488148,299.91130927973217,298.9976539862892,300.747886204439,301.61226565368855,,,,,,,,,,,,
1874,299.1975712869858,302.24403743176777,300.5240339332283,301.09611083528245,301.5468122030855,299.41646051895873,302.3537460149646,300.44554755916937,300.4175958608875,299.7968571087097,301.23619765231706,301.80634857163744,,,,,,,,,,,,
1875,299.6784667959041,302.46653167202584,300.6271657358918,301.54148760424727,302.00277038752256,299.5019922081017,302.51262957092786,300.89856558236374,300.63670007212914,300.186793774675,301.63400082707955,301.4071267757808,,,,,,,,,,,,
1876,300.00845057211814,302.16341103924054,300.3661020755431,301.7098964226562,302.1467126503087,299.4412103319872,302.2568900097141,301.06604452076505,300.68923335790674,300.1582488586948,301.8002812961722,300.5808402231225,,,,,,,,,,,,
1877,299.98207098135765,301.2034749527407,299.90076586549304,301.5716249976603,301.8979200490446,298.99625071938635,301.37594104764656,300.89317208363667,300.5712387525452,299.6168206836732,301.5793063299529,299.21646128709216,,,,,,,,,,,,
1878,299.72285242027664,300.1459654121868,299.2917154547661,301.1432805090173,301.4142358076722,298.35931892525053,300.0997455290069,300.57505557718156,300.34250675206334,298.8573389749634,300.9643685231408,297.86656118858554,,,,,,,,,,,,
1879,299.47001978844725,299.3519134479105,298.6769555865222,300.7390984672063,301.0602596545331,297.78610219953373,298.8121924095202,300.3275557786447,299.9921752045811,298.1537648572356,300.33376322397976,296.89634630090404,,,,,,,,,,,,
1880,299.4736327783778,299.15120764269375,298.04732902954885,300.6760083087393,300.97675127895195,297.6340444354894,298.1369898449063,300.3091550731235,299.815758592473,297.58118078958296,299.98379420352353,296.3745826927264,,,,,,,,,,,,
