Experiment,piControl,historical,historical
2709,300.06069055083236,,
2710,300.1760637584559,,
2711,300.2032178620672,,
2712,300.11385917222765,,
2713,299.83079984525926,,
2714,299.4567880675338,,
2715,299.443820415055,,
2716,299.7429900947382,,
2717,300.12322630841317,,
2718,299.9505243570953,,
2719,299.4855788575369,,
2720,299.04488645699445,,
2721,298.8348604651426,,
2722,298.8259005833585,,
2723,298.77336233304584,,
2724,298.85035461734293,,
2725,298.99821730005857,,
2726,299.44772826725375,,
2727,299.98046506464084,,
2728,300.35523517118907,,
2729,300.3667070646765,,
2730,299.97030189399874,,
2731,299.6057213697854,,
2732,299.32365449268286,,
2733,299.25063685732385,,
2734,299.30665468909456,,
2735,299.38047468703604,,
2736,299.57304118712483,,
2737,299.8267887179597,,
2738,300.21020109268187,,
2739,300.5201727875037,,
2740,300.73769457790127,,
2741,300.61805285912243,,
2742,300.1929150208755,,
2743,299.64529595765543,,
2744,299.3227743213584,,
2745,299.1869953385372,,
2746,299.1164992858989,,
2747,298.9734137061809,,
2748,298.95678984883097,,
2749,299.14493902941064,,
2750,299.54753331403555,,
2751,299.91854721128516,,
2752,300.10440789836974,,
2753,299.96788745542705,,
2754,299.53862376517077,,
2755,299.06031586547016,,
2756,298.64894017915134,,
2757,298.6089151517958,,
2758,298.61350617925467,,
2759,298.63734702364405,,
2760,298.62321179532165,,
2761,298.8671059570029,,
2762,299.36093827866836,,
2763,299.8021835353623,,
2764,300.1038286758741,,
2765,300.0041714550139,,
2766,299.55538531051855,,
2767,299.0317144995925,,
2768,298.64095207106396,,
2769,298.59775422276067,,
2770,298.6251697863934,,
2771,298.6458166407411,,
2772,298.6677596120171,,
2773,298.8998555806954,,
2774,299.39709072502274,,
2775,299.87425760989635,,
2776,300.08878666061486,,
2777,299.98865272627853,,
2778,299.6036892771003,,
2779,299.1948792558101,,
2780,298.8724704189647,,
2781,298.75863213482506,,
2782,298.82710591987154,,
2783,298.8487019669303,,
2784,298.874427272221,,
2785,299.1421032279372,,
2786,299.68175935707745,,
2787,300.3406317068822,,
2788,300.9038576726191,,
2789,301.05034799692834,,
2790,300.83283471376166,,
2791,300.41022946618534,,
2792,300.197980358558,,
2793,300.2544809659158,,
2794,300.39051770036417,,
2795,300.4431108367722,,
2796,300.41104488949344,,
2797,300.46300783880514,,
2798,300.6120835975873,,
2799,300.8833026956402,,
2800,300.96771436633435,,
2801,300.71140564568265,,
2802,299.9818690239142,,
2803,299.2067327355808,,
2804,298.7038274974802,,
2805,298.54650206344667,,
2806,298.58344733263164,,
2807,298.5666003765289,,
2808,298.68211149301175,,
2809,298.89211416026916,,
2810,299.36798668051466,,
2811,299.86629652212497,,
2812,300.3079801061793,,
2813,300.44870015702367,,
2814,300.3563011088715,,
2815,300.0959958309041,,
2816,300.06313041320794,,
2817,300.2420479008485,,
2818,300.57578255955485,,
2819,300.6221197631633,,
2820,300.46279394946373,,
2821,300.3053983207529,,
2822,300.3660816392123,,
2823,300.60711470644225,,
2824,300.8602658913073,,
2825,300.9665017887228,,
2826,300.75546554057183,,
2827,300.4120367609393,,
2828,300.23874910357125,,
2829,300.45215102796675,,
2830,300.78477422819594,,
2831,300.96725641425513,,
2832,300.9366399732102,,
2833,300.7947386663639,,
2834,300.723575418406,,
2835,300.88347569982744,,
2836,301.0411004052534,,
2837,300.9828149914547,,
2838,300.4530904712419,,
2839,299.90890620055785,,
2840,299.4821555613733,,
2841,299.3590864910409,,
2842,299.4563816623554,,
2843,299.538135513775,,
2844,299.5198633518707,,
2845,299.48234616117514,,
2846,299.6170095277652,,
2847,299.79617428204944,,
2848,299.79397734325016,,
2849,299.7229524916769,,
2850,299.66343774324247,,
2851,299.6238084163346,,
2852,299.6409073204615,,
2853,299.68717489068376,,
2854,299.78441204947836,,
2855,299.6913024323747,,
2856,299.6175093625623,,
2857,299.78194928189276,,
2858,300.2508565187415,,
2859,300.7912820736016,,
2860,301.16068712885186,,
2861,301.11998211199403,,
2862,300.7192847118146,,
2863,300.2957115253353,,
2864,300.14999476979557,,
2865,300.30600591328454,,
2866,300.53696108632374,,
2867,300.60222739388854,,
2868,300.5294378924732,,
2869,300.26514133452287,,
2870,300.163815535514,,
2871,300.2011333833584,,
2872,300.24414043697647,,
2873,299.9318765183488,,
2874,299.28586213385825,,
2875,298.75565899400857,,
2876,298.5100991459303,,
2877,298.48053878579,,
2878,298.40573159476764,,
2879,298.1768759877891,,
2880,298.0969156838126,,
2881,298.2105154937935,,
2882,298.7578703581634,,
2883,299.43067353323335,,
2884,299.84987596414004,,
2885,299.88052142204396,,
2886,299.5671695216718,,
2887,299.31023307765423,,
2888,299.1201094760983,,
2889,299.02929352623505,,
2890,299.03663556911937,,
2891,299.00625902872395,,
2892,299.0654658953758,,
2893,299.28002333957016,,
2894,299.6425675520265,,
2895,300.0613964750892,,
2896,300.3261762220006,,
2897,300.45887945846863,,
2898,300.3072296335762,,
2899,300.05613597367955,,
2900,299.87793920967005,,
2901,299.83969536000103,,
2902,299.96073669216497,,
2903,299.8909260453884,,
2904,299.7965562007289,,
2905,299.6949174659865,,
2906,299.8189041424372,,
2907,300.1689126163098,,
2908,300.3642400767847,,
2909,300.2692706474693,,
2910,299.6461056152485,,
2911,298.8920701842604,,
2912,298.46901533755994,,
2913,298.3273143584041,,
2914,298.45880057992923,,
2915,298.423619232617,,
2916,298.58483286493987,,
2917,299.01673721946753,,
2918,299.52065684005606,,
2919,300.05411939981803,,
2920,300.3844298503904,,
2921,300.5456378291879,,
2922,300.418080430515,,
2923,300.1002642275508,,
2924,299.8452103816274,,
2925,299.69801197299233,,
2926,299.6874475201576,,
2927,299.6477639355691,,
2928,299.57475052874844,,
2929,299.72358967926186,,
2930,300.08662300301455,,
2931,300.54786371417396,,
2932,300.8041398448115,,
2933,300.79283835082674,,
2934,300.40871578345485,,
2935,299.85575147324704,,
2936,299.47758973860886,,
2937,299.39445079726505,,
2938,299.57094529545765,,
2939,299.5709031255133,,
2940,299.537209739349,,
2941,299.51205225115535,,
2942,299.7926934522837,,
2943,300.1163450404951,,
2944,300.44928584424656,,
2945,300.49314037279663,,
2946,300.3961831324806,,
2947,300.1015305572341,,
2948,299.90259711177976,,
2949,299.76153537111486,,
2950,299.6920606348434,,
2951,299.56918750648447,,
2952,299.55810509630516,,
2953,299.71488486184404,,
2954,300.1046231913415,,
2955,300.5281808297991,,
2956,300.84617531237785,,
2957,300.83508753701693,,
2958,300.5579255671774,,
2959,300.28260046395025,,
2960,300.21237474072706,,
2961,300.39162073566956,,
2962,300.6359461200182,,
2963,300.70032355274066,,
2964,300.6493995909328,,
2965,300.668225463661,,
2966,300.81219933777857,,
2967,301.0128003600837,,
2968,301.067872839363,,
2969,300.8583491840391,,
2970,300.3420997699379,,
2971,299.64526186783274,,
2972,299.08700286792026,,
2973,298.7697633441426,,
2974,298.67485819766466,,
2975,298.57807967083977,,
2976,298.53295746489425,,
2977,298.6128238149284,,
2978,298.72169618446213,,
2979,299.01310996871,,
2980,299.2931556847216,,
2981,299.5536089581617,,
2982,299.48495667822095,,
2983,299.3975850642017,,
2984,299.3940472314552,,
2985,299.57452372772565,,
2986,299.7162619591364,,
2987,299.81766427636353,,
2988,299.8244656297522,,
2989,299.91883178450945,,
2990,300.11457603456523,,
2991,300.35616078005563,,
2992,300.5926579710431,,
2993,300.6418187429271,,
2994,300.4795784624889,,
2995,300.290333078253,,
2996,300.25986146850664,,
2997,300.4783109344083,,
2998,300.7848265861533,,
2999,300.9846218930854,,
3000,301.0427900230256,,
3001,300.9238017598097,,
3002,300.8591944737135,,
3003,300.89207413365165,,
3004,300.8913730112777,,
3005,300.7138913230943,,
3006,300.1898035886531,,
3007,299.58822377705116,,
3008,299.0241347404156,,
3009,298.9245521450022,,
3010,299.0656774256827,,
3011,299.2505585571975,,
3012,299.27993814777864,,
3013,299.37913341263635,,
3014,299.7886895775114,,
3015,300.2971355101498,,
3016,300.71566722445294,,
3017,300.76098889439476,,
3018,300.46278102828995,,
3019,300.0902178225319,,
3020,299.8096716180653,,
3021,299.7587275331578,,
3022,299.755779806327,,
3023,299.74103498909113,,
3024,299.81079828398225,,
3025,299.99650115746886,,
3026,300.3435283189051,,
3027,300.69502004589384,,
3028,300.9958428120799,,
3029,300.99028894749375,,
3030,300.69358978562735,,
3031,300.2605078031917,,
3032,300.0115717064569,,
3033,300.0450118432547,,
3034,300.2258708116149,,
3035,300.3112660701129,,
3036,300.2502318707724,,
3037,300.2045046514666,,
3038,300.23548564510327,,
3039,300.4537046759051,,
3040,300.54465081295757,,
3041,300.5055862161592,,
3042,300.1533157673974,,
3043,299.7450252841259,,
3044,299.49656450037736,,
3045,299.50763908908556,,
3046,299.6707074443596,,
3047,299.7063219745708,,
3048,299.73920786346685,,
3049,299.8509406558456,,
3050,300.11312899356574,,
3051,300.3969764439958,,
3052,300.6501776905443,,
3053,300.6727853817306,,
3054,300.41857181181246,,
3055,300.0529582438883,,
3056,299.90957086382895,,
3057,300.0228939726123,,
3058,300.22639835615274,,
3059,300.28524750785186,,
3060,300.2750950435206,,
3061,300.2413923023746,,
3062,300.4110039998994,,
3063,300.38867952641294,,
3064,300.167311625354,,
3065,299.6555678679761,,
3066,298.9984883259787,,
3067,298.43053898174713,,
3068,297.88784171399385,,
3069,297.7142844470664,,
3070,297.6499170912163,,
3071,297.68824018374414,,
3072,297.8398952761349,,
3073,298.2365394062192,,
3074,298.8174092953728,,
3075,299.43274014859975,,
3076,299.7595034847282,,
3077,299.7608991466231,,
3078,299.32939570662046,,
3079,298.95871390281553,,
3080,298.7448754481919,,
3081,298.68057706929585,,
3082,298.6590352303779,,
3083,298.5633637343596,,
3084,298.67173917853574,,
3085,298.9750792258305,,
3086,299.4598532057867,,
3087,299.8870601409985,,
3088,300.2532781194521,,
3089,300.4033197435437,,
3090,300.3770238536086,,
3091,300.1634243242125,,
3092,300.1743927880494,,
3093,300.14288532019344,,
3094,300.14940584366303,,
3095,299.93034639826493,,
3096,299.8143259169256,,
3097,299.8784091818461,,
3098,300.18686493066474,,
3099,300.6000932959052,,
3100,300.9204485124887,,
3101,300.87727177361853,,
3102,300.52297407537924,,
3103,300.12174195265675,,
3104,299.8449351269277,,
3105,299.8438903081672,,
3106,299.99361338934625,,
3107,300.1279725129244,,
3108,300.11703790843086,,
3109,299.9993939572999,,
3110,299.95775950878095,,
3111,300.0480230276067,,
3112,300.1582104092366,,
3113,300.16776374569946,,
3114,299.9548519957397,,
3115,299.69528833681767,,
3116,299.59642698279475,,
3117,299.7722153567276,,
3118,300.07050291393506,,
3119,300.3017751781006,,
3120,300.4154877994609,,
3121,300.3769338813774,,
3122,300.2777888190523,,
3123,300.3714834666362,,
3124,300.54947309587766,,
3125,300.69520776521364,,
3126,300.39964982539726,,
3127,299.95008844103785,,
3128,299.6217207765742,,
3129,299.6080760772222,,
3130,299.87424792472785,,
3131,300.0660778096798,,
3132,300.13513443908033,,
3133,300.1505233521699,,
3134,300.32486813843815,,
3135,300.63464435164843,,
3136,300.9334353142089,,
3137,301.1062493333823,,
3138,301.0656287892341,,
3139,300.92955998667,,
3140,300.94176016073106,,
3141,301.2275287662185,,
3142,301.73467299450033,,
3143,302.0676227092376,,
3144,302.19715071013707,,
3145,301.9244298819947,,
3146,301.58628479548184,,
3147,301.52579466080374,,
3148,301.25391033459965,,
3149,300.6480637087813,,
3150,299.61157748206296,,
3151,298.91489878607086,,
3152,298.6530734418975,,
3153,298.62228251270983,,
3154,298.58669205569794,,
3155,298.51871472471436,,
3156,298.5202380914456,,
3157,298.84335720705104,,
3158,299.32007282443897,,
3159,299.88828401415117,,
3160,300.22365394446064,,
3161,300.2251953321986,,
3162,299.77709378609353,,
3163,299.24131759569667,,
3164,298.904524896044,,
3165,298.78625966818817,,
3166,298.83249786097326,,
3167,298.7855037164251,,
3168,298.797925272048,,
3169,298.8947786085517,,
3170,299.3059966062406,,
3171,299.73761393986246,,
3172,300.11162947360793,,
3173,300.14966010798,,
3174,299.9742118824203,,
3175,299.8159756020521,,
3176,299.77803051729285,,
3177,299.9464057206286,,
3178,300.0644835105667,,
3179,300.10398885803176,,
3180,300.10387319672924,,
3181,300.2536589158919,,
3182,300.51301781903794,,
3183,300.7838878020276,,
3184,300.94279998378005,,
3185,300.8671477410607,,
3186,300.5347181272957,,
3187,300.04715209776924,,
3188,299.6894413124812,,
3189,299.73609689496976,,
3190,299.77998381212655,,
3191,299.6840407951316,,
3192,299.31639843939,,
3193,299.08901792359205,,
3194,299.1435301055192,,
3195,299.3613075616998,,
3196,299.5209625445126,,
3197,299.4212391168442,,
3198,299.106123595737,,
3199,298.75675374499906,,
3200,298.5767045265955,,
3201,298.641067666,,
3202,298.80708035034223,,
3203,298.8756704486484,,
3204,298.89507173255646,,
3205,299.1399850913737,,
3206,299.49185677330223,,
3207,299.8941038250542,,
3208,300.1474788955106,,
3209,300.23635595218934,,
3210,300.0612337968094,,
3211,299.7584273624723,,
3212,299.50986898352886,,
3213,299.5229440479567,,
3214,299.6411165107132,,
3215,299.7384123599559,,
3216,299.6903802008855,,
3217,299.69599472016944,,
3218,299.84883106163403,,
3219,300.1911181513284,,
3220,300.4855467635055,,
3221,300.5195070850525,,
3222,300.21399478314856,,
3223,299.86285239812383,,
3224,299.70824226322003,,
3225,299.8598178951656,,
3226,300.12712386984293,,
3227,300.29257747097046,,
3228,300.3525044232128,,
3229,300.3937274083689,,
3230,300.65712200630753,,
3231,301.0146782810977,,
3232,301.33265102562046,,
3233,301.2518336093715,,
3234,300.78113078185453,,
3235,300.2871321882598,,
3236,300.0184246798294,,
3237,300.08179454381224,,
3238,300.2797503642981,,
3239,300.42230762173523,,
3240,300.4069113610506,,
3241,300.2572790100318,,
3242,300.28425516645706,,
3243,300.4222240678481,,
3244,300.5371832819522,,
3245,300.4073740867223,,
3246,300.0435346949544,,
3247,299.5897347134246,,
3248,299.32768524311444,,
3249,299.2389815654792,,
3250,299.32561354371745,,
3251,299.31798910199984,,
3252,299.364174092281,,
3253,299.62861733441235,,
3254,300.05942459203146,,
3255,300.4928554642,,
3256,300.70401339898933,,
3257,300.5601266184085,,
3258,300.1492004747976,,
3259,299.67002875511184,,
3260,299.3846874895878,,
3261,299.3979895284049,,
3262,299.56990128617304,,
3263,299.6842687116186,,
3264,299.7271113961796,,
3265,299.7708396319882,,
3266,299.9920573250734,,
3267,300.35362683818215,,
3268,300.6673428376565,,
3269,300.6972043916749,,
3270,300.46226688935553,,
3271,300.3124620844371,,
3272,300.3423999289765,,
3273,300.6004982425864,,
3274,300.9034515686547,,
3275,301.1590629028988,,
3276,301.1968123902714,,
3277,301.0515826362702,,
3278,300.9810588065891,,
3279,301.12867316702005,,
3280,301.00814962583837,,
3281,300.3401720648394,,
3282,299.22299644892297,,
3283,298.2712047671093,,
3284,297.7265294853671,,
3285,297.4685738187149,,
3286,297.3624662056252,,
3287,297.41597776390205,,
3288,297.6036701043442,,
3289,298.0783627339102,,
3290,298.5655319488824,,
3291,299.18620930635376,,
3292,299.6375429256865,,
3293,299.7928050309594,,
3294,299.54545368691765,,
3295,299.1430309142163,,
3296,298.8810671237944,,
3297,298.78468298163324,,
3298,298.77418161206987,,
3299,298.75458932177395,,
3300,298.877534662937,,
3301,299.22422907082023,,
3302,299.79575452546936,,
3303,300.2966279758405,,
3304,300.646430812452,,
3305,300.6314936846893,,
3306,300.35635566354813,,
3307,300.0498136115885,,
3308,299.97195180039347,,
3309,300.1637907877885,,
3310,300.3669674292391,,
3311,300.4671676187383,,
3312,300.44630916919624,,
3313,300.50325400337823,,
3314,300.7008854308829,,
3315,300.86875444498395,,
3316,300.8308361075681,,
3317,300.38473347442397,,
3318,299.5685518474619,,
3319,298.82461870129254,,
3320,298.355210268588,,
3321,298.195295200443,,
3322,298.1537180398734,,
3323,298.0211254891022,,
3324,297.99179457273766,,
3325,298.17342428800356,,
3326,298.66494304813614,,
3327,299.2520022984072,,
3328,299.58619883347933,,
3329,299.5425412728606,,
3330,299.16795038028675,,
3331,298.76487727515376,,
3332,298.4638441117998,,
3333,298.33837202654786,,
3334,298.32252960021543,,
3335,298.28434041530505,,
3336,298.374241596373,,
3337,298.50064651393615,,
3338,298.9003534948941,,
3339,299.34134046286164,,
3340,299.77108884004514,,
3341,299.88181060553524,,
3342,299.78241998469093,,
3343,299.6505640004846,,
3344,299.60826323792776,,
3345,299.71079783322557,,
3346,299.7988465238646,,
3347,299.7677756306394,,
3348,299.6893690799968,,
3349,299.679031227576,,
3350,300.00735620444595,,
3351,300.39126385974464,,
3352,300.7878646216893,,
3353,300.7467617681071,,
3354,300.42596075949825,,
3355,300.06017507987247,,
3356,299.9289018285019,,
