Experiment,piControl,historical,historical,historical,historical,ssp245
1759,298.92942277348476,299.9569586947934,297.68320995455605,297.90685491972386,297.96617059095735,
1760,298.86149466739164,299.66031057992825,296.91513908925555,297.7372717300653,297.70084394356394,
1761,299.0596519856985,299.647192686294,296.3959766916446,297.709107597475,297.7411559967053,
1762,299.3146144853162,299.7607722042262,296.3556343109764,297.76387784367205,297.8655830284974,
1763,299.5962882861934,299.7487132343245,296.50320740186567,297.87268601368976,298.14188035487615,
1764,299.8479346167399,299.54853661398755,296.8361024084898,298.21584806508713,298.44255655592013,
1765,300.1782788730258,299.29788849977933,297.1898957840644,298.5729881201417,298.81399504433904,
1766,300.4712102503416,299.3501830403341,297.67648117662515,299.1885290773928,299.1572645213901,
1767,300.59844961750673,299.384938045955,297.98475004347915,299.57991506061,299.5472065862613,
1768,300.42992869537744,299.3279335681572,298.2270210329287,300.0077909535809,299.8043009061323,
1769,300.07368530257736,298.9149975395335,298.100891192883,299.9810719573279,299.81017980781337,
1770,299.6745037109554,298.59461407939176,297.91450685705917,299.73954966381604,299.48593689361917,
1771,299.3458945792094,298.46167565731514,297.7363046296644,299.31950723558737,299.12431609110394,
1772,299.32410120471695,298.54545952498194,297.75813780360306,299.0595491643847,298.8731729972761,
1773,299.50092750816845,298.70049821046086,298.0608104829379,299.05647559907555,298.75033495579066,
1774,299.7736932626911,298.8393787325653,298.4425321477196,299.2488407054528,298.8601793430184,
1775,299.9161807245073,299.0267811706671,298.81456540274695,299.4055069615245,299.0258351360055,
1776,299.8058730605664,299.28039808993043,299.2645585423015,299.62869343357676,299.4299200689991,
1777,299.4128332536597,299.37574430332006,299.833708164107,299.96195790713205,299.9435553202646,
1778,299.19194009493486,299.29170841699624,300.39743074501104,300.2631804521545,300.46232982702367,
1779,299.17605988486565,299.3683015924115,300.81373813112276,300.5612737909554,300.5953969196955,
1780,299.2937879993543,299.5323811340968,300.87280902481643,300.569943320541,300.33583194395106,
1781,299.0385985189068,299.6875195039398,300.7006321626166,300.29730358117746,299.86624564083644,
1782,298.4574441421291,299.5228214218027,300.32462831473964,299.74124016850595,299.30408098753406,
1783,297.9333437853118,299.351930469966,299.98499215268095,299.34948023579824,298.8312980861469,
1784,297.60957746509,299.2785523631344,299.83737385534,299.25503484375776,298.59425636887994,
1785,297.6132708700553,299.2902588998255,299.76553407148754,299.35459964784485,298.6442666749926,
1786,297.67673576822955,299.3641850646905,299.85958808108177,299.4184450159176,298.76834933771346,
1787,297.80827855214176,299.42348525095446,299.95731511640474,299.4107745914794,298.8320739968442,
1788,298.0560241170801,299.48287458887745,300.1692096480349,299.11118606111313,298.9752660056849,
1789,298.7423924078145,299.5920221463735,300.527494527211,299.00212244324956,299.2350267143043,
1790,299.53289657894453,299.7881140238046,300.8195013988009,299.1377709524599,299.76751977249336,
1791,300.1745446993122,299.9784989070752,300.8916032849122,299.4866914113613,300.1528951952012,
1792,300.3664505640019,300.0640499123707,300.7519357319458,299.51505358317473,300.4124312517791,
1793,300.3669503241879,300.000257331402,300.58869385639645,299.2522787886075,300.32559059384494,
1794,300.168051361138,299.842930399841,300.3534814472977,298.7652827657167,300.14961380556326,
1795,299.88389084861006,299.6425260948606,299.93065911969654,298.24545255263337,299.8823079803856,
1796,299.71817621104196,299.5740498311009,299.71822293003214,297.9827507043219,299.7506813434551,
1797,299.8032806251663,299.6786438541415,299.70609382240804,298.0715527794553,299.8998995307977,
1798,299.98847538884223,299.9347090672854,299.9043890936561,298.162920855894,300.13144928018284,
1799,300.0739137249441,300.0132442113479,299.88252695575824,297.9196647033639,300.2789288383248,
1800,300.291154876132,300.0826292381209,299.75107184465554,297.8938596426879,300.23881265562414,
1801,300.6448806925572,300.09099295351194,299.8358276062134,298.3699160273223,299.9647689438105,
1802,301.00113227253837,300.257697370985,300.1459800535086,299.14751581209504,299.9459804978208,
1803,301.23254334174254,300.3316720170414,300.45021326335564,299.5930583584568,299.6285270731329,
1804,301.2320339166624,300.3197108420504,300.4228244003235,299.7428721977933,299.42418381035077,
1805,300.9917093317677,300.0831461383206,300.0314056470973,299.68034748067964,298.6401832289498,
1806,300.55480874243534,299.5706502796106,299.38465763624,299.5210786598716,298.0735138692848,
1807,300.0338385558803,299.1241778208007,298.7630459531679,299.21998698830004,297.55574961523365,
1808,299.7313243440257,298.8504821733074,298.4323252420898,298.99426757189235,297.535161959258,
1809,299.598144230913,298.99768670478807,298.6446816388598,298.9310261640525,297.7041698346629,
1810,299.5823006671623,299.16940679613805,299.07531609343613,298.8802627933571,297.93713314389134,
1811,299.4805474311136,299.32056525365095,299.33771108543874,298.8728017544746,298.02015162505336,
1812,299.2467100251056,299.3413743760447,299.54172250453433,299.03633709827943,298.2172805137522,
1813,299.21926334938513,299.3679465119687,299.77789837358165,299.56032906076285,298.4657234008066,
1814,299.18240248302254,299.83068435336645,300.24391843946137,300.07333389069953,298.88063626374156,
1815,299.1781693799988,300.29184946551004,300.6734163022652,300.3209759881815,299.2446926344177,
1816,298.9607688268848,300.8011769369463,300.87975700171256,300.2799099001485,299.58372624714343,
1817,298.6771378671708,300.8665150841397,300.6877589077903,300.1059251653285,299.62935669312975,
1818,298.1434594918732,300.82112739423656,300.32775318563523,299.6599344263222,299.37191995533743,
1819,297.6471182431757,300.74955546864254,300.1176215734065,299.1908654406504,299.04462593036874,
1820,297.38245816488615,300.7214289807168,300.12795577839717,298.90167336881603,298.7908903112302,
1821,297.46561829573477,300.85834720931206,300.22842472726967,299.0010651640235,298.75071238238024,
1822,297.53599067119205,300.9540261517146,300.2919728952549,299.21107424744565,298.78111124953494,
1823,297.5868566937445,300.95434975604695,300.489557043812,299.3815656606489,298.90272926328504,
1824,297.68461157220435,300.95937147128643,300.7680608502365,299.67812033429146,299.3140907908531,
1825,298.0404515499168,300.96059036991574,301.02756421111354,299.9351719637332,299.87257578275563,
1826,298.56587143648477,300.99159288665277,301.13073931854933,300.2679882918935,300.46756650518336,
1827,299.0895975386961,300.66897582893074,301.0842476951455,300.3528977345086,300.6641363685282,
1828,299.4855661655441,300.20041929768263,300.8816867123721,300.1846562607175,300.7132297241817,
1829,299.55141895210767,299.45901995559365,300.58045828138444,299.6411371109111,300.60810100328354,
1830,299.440525084907,298.7565997699126,300.25462371797556,298.70612400468514,300.35108920179715,
1831,299.1056592167253,298.17174743606006,299.9541126056321,297.87582750277465,299.9757300853789,
1832,298.7567708240295,297.8241326055159,299.8959461852183,297.33309076115285,299.6954042476171,
1833,298.49818050892026,297.9425140849546,299.90533681963376,297.34976463762706,299.65946711625037,
1834,298.37440729512855,298.11158389943756,300.12246344643546,297.4956514282754,299.75774496375243,
1835,298.43577044218864,298.4325704500641,300.3307822950123,297.7137854365191,299.7244234125414,
1836,298.60413406826984,298.478218518459,300.61629918329436,297.89394852483605,299.5558169291145,
1837,298.85225474317843,298.7680924673628,300.88729661188285,298.18329993101025,299.37326592588505,
1838,299.3268862032653,299.1850786766953,301.0163397333913,298.8211004978641,299.39510591234813,
1839,299.81480918222405,299.66226610295524,301.01399917723757,299.3887116366041,299.39597695327694,
1840,300.22437347210916,299.92124860998865,300.8547050033589,299.7740468408355,299.3465508521028,
1841,300.23389815744935,299.90839504200216,300.58419160224,299.5013212567291,299.0730482990008,
1842,299.93197819231295,299.76816911296004,300.1628702154715,298.964521204387,298.67054226280067,
1843,299.56872342300784,299.5400726207591,299.7424614718848,298.45560945427843,298.3155626374655,
1844,299.4054839633905,299.3759228992609,299.6632098754025,298.20980797486885,298.22642984542426,
1845,299.40703644348497,299.39937270470807,299.96058550271977,298.30879243538004,298.5329818280391,
1846,299.4777062464579,299.4168646475414,300.4269142021622,298.51647853529687,298.867451062396,
1847,299.439941780357,299.4580739914604,300.7992282546075,298.7521698413737,298.9089013150779,
1848,299.428430321565,299.54708074614473,300.9885704036326,299.140863369485,298.8426772384195,
1849,299.5335059971571,299.930161658288,301.1320065309188,299.68735145345596,299.08757247173315,
1850,299.75006246499737,300.2408636712906,301.14298724975646,300.1912734169685,299.6891733596203,
1851,299.8432555603668,300.35676228450575,300.89654630205797,300.37925714110304,300.30267427288237,
1852,299.7806730906656,300.15349863634833,300.48024627792785,300.37700502664165,300.558611987798,
1853,299.44852551256963,299.86451117205746,299.8987742709267,300.23918247118604,300.4782165207572,
1854,299.01568234926816,299.38088325936917,299.3125422199639,299.7263048491591,300.1540916180052,
1855,298.5802093842563,298.8256169236018,298.8948317406651,299.068661602935,299.6697298045842,
1856,298.5099028926695,298.4278152231471,298.7567061828814,298.5178759203066,299.2800852339124,
1857,298.7363645307566,298.40773537903067,298.9167179163962,298.4104635474103,299.19289840690334,
1858,299.1027247322981,298.64068871021414,299.0531278112673,298.4760738577607,299.29590644200806,
1859,299.33077929761794,298.8671834607548,299.14225534923804,298.58071483361084,299.4492002069988,
1860,299.52447448514255,298.74781023577003,299.3434029581399,298.6838657420298,299.5058937709951,
1861,299.7753235737182,298.7475768154518,299.4856489993468,298.88332951706695,299.5402920417691,
1862,300.0288374482083,299.02464504245955,299.82348995161937,299.24728808484207,299.8082952285512,
1863,300.11350420235084,299.68737337911995,299.99435821716617,299.5512915952133,299.7247981189321,
1864,300.0623965143847,300.22873909378745,300.2438693820229,299.64524030292495,299.3989571914109,
1865,299.8796517282277,300.35615951076784,300.12887935255895,299.4782400495449,298.85212506007696,
1866,299.5789340772184,300.1708658307071,299.5718428910565,299.19522203077764,298.4521103881043,
1867,299.14393816935814,299.8554944833846,298.86234683983076,298.7286937001642,298.3114555367372,
1868,298.9944383049453,299.8710435470775,298.4441489134461,298.3398961218464,298.21967450868266,
1869,299.23616032694235,300.17052359666854,298.620809969257,298.2748672783853,298.3666783803928,
1870,299.63848924611466,300.55676433465646,298.98093399919975,298.44251594456495,298.48594154250526,
1871,299.77442506498886,300.79529297716607,299.16591711186715,298.5577216901556,298.5355559647166,
1872,299.61374436987717,300.99694260990253,299.1398126031257,298.67330245198644,298.712878289722,
1873,299.3212083564659,301.1474695514797,299.1991142257211,298.7855090294176,299.0784685361611,
1874,299.26406694328966,301.3471905438933,299.57070348798885,299.1565573147934,299.6311069686589,
1875,299.1059645600911,301.486075258483,299.9830654908058,299.45935581109796,300.17793693327945,
1876,298.9175569195848,301.3967521718468,300.02079429161785,299.89063514439107,300.4827059609177,
1877,298.3274954317555,301.05906062058216,299.5956194847433,300.06133423679256,300.521771384617,
1878,297.74661511070104,300.52228290015273,298.94752503275345,300.05863699240024,300.2104338240817,
1879,297.1577814123687,300.2427894920609,298.2894437631521,299.89536501759466,299.9302170054259,
1880,296.73282576567533,300.18271867612356,297.7474726018883,299.9307082410564,299.8332097983862,
1881,296.60705443243484,300.3700981457087,297.6018077738675,300.2645969306607,300.0183842358838,
1882,296.7677667936804,300.65700557652286,297.61569785214095,300.77256629361995,300.25201482232166,
1883,297.0926133869662,300.89304525790294,297.74913072556694,301.11791182935343,300.3808448707403,
1884,297.54772329775045,301.00951160140215,297.9764907116209,301.3385558977919,300.3670415240406,
1885,297.96711923654317,300.8513815638155,298.47258075482824,301.3555718764187,300.11157626103585,
1886,298.5580640212043,300.5907544966369,299.114012884575,301.3069220200078,300.1084294305054,
1887,299.147992060945,300.18220894805785,299.4699778641796,301.16094927662584,300.2377457831658,
1888,299.552963999586,299.33897469681364,299.4725651222819,300.82458829849696,300.5893994107145,
1889,299.56046650811146,298.08349942038006,299.14353203454556,300.40058610770194,300.5374923044888,
1890,299.28165002726183,296.70601247961554,298.47180584198986,299.7461077923516,300.2964700265023,
1891,299.09157753107246,295.88567614144097,297.8164029020863,299.1882244539993,300.1052280615858,
1892,299.1239737665273,295.6556368019571,297.3538520637235,298.7500105620713,300.1323469897232,
1893,299.32645949236377,295.6191518630772,297.21626663979515,298.60004675153675,300.3259964768681,
1894,299.5370078301751,295.83530320692665,297.1185005000444,298.73653289735535,300.59526319441517,
1895,299.5464790556654,296.26980436522564,297.102709653564,298.9097633920455,300.882459838911,
1896,299.55161357203906,297.1251367947045,297.5430015697889,299.09025121139774,301.0753597271782,
1897,299.56486673724334,297.73326734829857,298.2528911965116,299.3941127407459,301.237111604914,
1898,299.8607192444854,298.2656226161314,299.0451545272909,299.98903668121625,301.3636648844022,
1899,300.26684288066184,298.8420392027379,299.6821620133854,300.6526765909996,301.4450537869748,
