Experiment,piControl,historical,historical,historical,historical,historical
1697,298.62265659522615,300.7465419483363,299.60549662705785,300.09412953806276,299.4921967331406,300.17701041912335
1698,298.3560035139035,300.19980441943954,299.2844067498661,299.7365558840119,298.56013181775046,298.80378931002133
1699,298.0922580083931,299.8204508896688,298.98645649049485,299.28099064368854,297.5990026067157,297.5868599902752
1700,298.00737148437037,299.8737296048763,298.9475874372353,298.90255044750467,296.93904911868145,296.77300830521625
1701,298.1456620602806,300.23804126001255,299.0913007748238,298.7135300141319,296.61869850427723,296.32133461498006
1702,298.25145381716266,300.7479104546462,299.3484386251269,298.6820307095452,296.5943651654712,295.9456562664577
1703,298.33283482657356,301.066899944466,299.56698958446094,298.60716833821505,296.6196792288825,295.8977815743503
1704,298.5272402478389,301.11193486232975,299.67240878344137,298.6473719603288,296.92826188148143,296.0633128932597
1705,298.96950490788805,301.0656784596783,299.6789641051869,298.81342876997803,297.3464407563427,296.4621498744198
1706,299.5334198215294,300.8288095342121,299.6961948433878,299.0346376698085,297.86466561578055,296.9013854562559
1707,300.0522834682588,300.6275187269144,299.84017708645655,299.26988815525186,298.26731482933707,297.62968268239024
1708,300.4357334083097,300.03618019656966,299.70707074529247,299.59805332301244,298.69735429608,298.2192747539802
1709,300.6705992871655,298.9530114029985,299.298082776462,299.904232574727,298.84098168389187,298.47496515800543
1710,300.61325379366804,297.73331322695,298.774058125075,300.04197603521953,298.7962722609232,298.29826289982685
1711,300.511947006782,296.79788822927384,298.34757991383304,300.09620089221136,298.47676480722265,298.1093913500977
1712,300.54171056098915,296.405843232608,297.96534811602146,300.32416211431,298.2180134048456,297.9696673880304
1713,300.87640641132543,296.0893417819968,297.64645233626334,300.59410051549526,298.06609758851397,297.9321624196598
1714,301.2748177407361,295.90313890323466,297.56819663981014,300.91603895223795,298.0920787926894,297.89580024801046
1715,301.51619750093704,295.86397496422586,297.75483967959826,300.9690834520517,298.1174436833452,297.82168727495224
1716,301.4715483701175,296.1067804309802,297.91189028417074,301.00353762238575,298.19757117092973,297.7572419430578
1717,301.2026686189567,296.5875312364896,298.22938213853644,300.8153515655552,298.4359659751646,297.8330082173163
1718,300.985383774347,297.1334686936935,298.57616435253874,300.591342001946,298.7891525254554,298.2747887199154
1719,300.79310103939633,297.76829797681114,299.1102810387272,300.34068255517593,299.1118576015771,298.81642769120316
1720,300.17878171887963,298.2701046329067,299.42230154007075,300.034032092258,299.192019834678,299.3975616035679
1721,299.3765905501448,298.6490581123924,299.4588029935322,299.51793298007607,299.04555019730856,299.56073552794766
1722,298.5058671017727,298.71117461727266,299.15418817189055,298.78810963945534,298.52776900534735,299.47927831859585
1723,297.9709420316074,298.537049418463,298.91720166273893,298.1464646547338,297.97364906245434,299.2136655345143
1724,297.54747802308157,298.35257656490637,298.73350230499676,297.79118289050683,297.4832566314789,299.1420261697708
1725,297.21283904706445,298.16469414602574,298.66806201326693,297.6170769531277,297.37658253458767,299.0765631833189
1726,297.05690302591523,297.9878304432168,298.65792209347325,297.411169645028,297.33553352492544,298.98692035474
1727,296.997626141249,297.835088636423,298.67588617692894,297.3184837702465,297.35283775255454,298.8188777611672
1728,297.20893667087324,297.8051291745117,298.73072658725204,297.40209677648676,297.3689163773916,298.8089662441244
1729,297.6933464517918,297.81793052335456,298.876586079413,297.69046219858495,297.67098282357534,299.03275460157096
1730,298.0672917051787,298.041852231584,299.20408202488017,297.8009667432989,298.0455788780332,299.42598959954586
1731,298.38081234364796,298.3585262141107,299.5278818967956,297.8664810749726,298.48412936538574,299.8373266616829
1732,298.4868506432643,298.8204453515669,299.7679324977898,297.80774308290347,298.85798242554034,299.78242641528465
1733,298.49898232775655,298.9712650123501,299.5925635107612,297.6505573951426,299.1269637850152,299.2761774497848
1734,298.1628224399398,298.9780752101581,299.0618818219318,297.3541274146416,299.062162608267,298.5008590141927
1735,297.76840521843604,298.8513420839826,298.26664556559734,297.326652984363,298.8926272934716,297.95195157814044
1736,297.60544023678113,298.82106726237606,297.7293029114955,297.60512774682616,298.80374340231305,297.5592086100266
1737,297.5804205629194,298.86989322811115,297.48618412631083,298.01706516401003,299.0461445770746,297.3932330776326
1738,297.69001424576714,299.04329804913124,297.49101616207054,298.27216145953844,299.3514406104239,297.3110359089953
1739,297.7298429659082,299.2779550355385,297.48263407623625,298.3957418223155,299.5505931162586,297.3008241524066
1740,297.93728848591195,299.5060182622689,297.4884057312223,298.59682594965267,299.60226790964435,297.1909928167642
1741,298.18722215151024,299.7292756000181,297.56016387498363,298.9006791085913,299.6455052442089,297.2433540536885
1742,298.47989638209395,299.90162100166646,297.8268323876982,299.3890114090232,299.7305762254667,297.57099725254596
1743,298.7029221407277,300.1071749809435,298.18888145913684,299.9020842255274,299.9097989714648,298.1467944424663
1744,298.90143293140113,300.07656288955627,298.5632877631369,300.4282309356062,300.00887440322686,298.48946476738655
1745,298.9620335840459,299.8890030620688,298.65737913154993,300.74194564983094,299.9116611483485,298.4310341670879
1746,298.80117034386313,299.4045535338311,298.3240738717172,300.7096046269245,299.601232984487,297.9145743780385
1747,298.51721412433443,298.97346335682363,297.8023786456076,300.5208456175185,299.227297892942,297.42221719513077
1748,298.3683451349736,298.7318549344937,297.33580107443356,300.59998649758,299.00279670626605,297.01504199336426
1749,298.3584830244509,298.8010569506712,297.2874099810779,300.9514657399023,298.960622963042,296.9155505597085
1750,298.40637753493513,299.09674557803856,297.47195793872396,301.32956417980154,299.14623723456344,296.9686736353727
1751,298.38828766382613,299.31589847944366,297.7312535042513,301.4086825580619,299.3385165654504,297.0930045267415
1752,298.51485357254376,299.394009460096,298.0089180369155,301.2057055797771,299.43676432803136,297.30164024277786
1753,298.86435197593465,299.5507769908252,298.3999352244886,301.0152995299802,299.4634582580611,297.66028284505416
1754,299.39743893032164,299.7447452078297,298.8967944269395,300.84804282092705,299.69567631994875,298.1572527767964
1755,299.9672497968739,299.8364059736744,299.35172714166595,300.8734417082626,299.9827958451049,298.6618583938277
1756,300.4934371623492,299.6126161115608,299.6192308414741,300.3660477361999,300.0520737543279,299.0424645086769
1757,300.82016615767736,299.2315963264022,299.4950293387423,299.59518521546494,299.71360322312177,299.139788618008
1758,300.703231159636,298.7864997791208,299.03236555278863,298.73148005316267,299.1968669694439,299.11097279692694
1759,300.36209442850935,298.50566257012014,298.4872388199817,298.3624358810671,298.72595352242007,299.0337741944345
1760,300.01726611461777,298.3340062977538,298.13598039392696,298.2594209795584,298.5011554916371,299.1073664767831
1761,299.87151435152094,298.2159012115056,298.05918953457194,298.3280836238088,298.4402171242687,299.08788072909095
1762,299.8710079522893,298.0505096588443,298.14535962549166,298.57664703538677,298.58533405672955,299.05121383797876
1763,299.9511541063096,297.7886008629784,298.2900772390196,298.8508935186308,298.6950807183399,298.97199291717874
1764,300.0966842385083,297.67850114435606,298.40450053232104,298.9431086126775,298.7424334485831,299.05135362189776
1765,299.97628067218056,297.7404484936448,298.6925766054198,299.03358414262266,298.9027652547239,299.2264049150369
1766,299.60622447581994,298.11201041718545,299.00238500602774,299.2987555367203,299.1418273259385,299.43091318605894
1767,299.2488371112288,298.61965927514785,299.3515597882454,299.6302399337268,299.572148783362,299.73126467519097
1768,298.8592034563217,299.15623746329794,299.5894988855226,299.8505369485218,299.8457646717882,300.08898327204923
1769,298.6073572553151,299.4517641182581,299.67819214095067,299.756154254559,299.8804491519663,300.41347854859487
1770,298.0168939834294,299.42527709833934,299.5594489900604,299.4308965935381,299.6057759456009,300.41313013810213
1771,297.52213959634213,299.1963657403302,299.12403342189765,298.9599859639107,299.2034514621619,300.32240405889024
1772,297.14021107720447,298.9485983111664,298.7100559436628,298.686598801363,298.9746406128337,300.34402570756316
1773,297.18976193146494,298.8234107031179,298.4395171903229,298.6180193427126,298.952513665127,300.60691913669456
1774,297.48717132998325,298.82724512729527,298.5178230214522,298.7213977901779,299.07849862374275,300.99075035720807
1775,297.71977324582707,298.8094364056891,298.5756882973895,298.78758056527727,299.220135315959,301.3117284359593
1776,298.0349609568048,298.8872628856819,298.71698990348136,298.9259445721632,299.2591473867008,301.46208852673453
1777,298.46874834101635,299.1259874276055,298.8184993846139,299.04413036427655,299.4600144563528,301.3182662738393
1778,298.8994051221469,299.30243630287015,299.00725058654393,299.2744861340325,299.6582981045644,301.01497029899343
1779,299.21559448078784,299.3513436032559,299.18655440486265,299.43472642024614,300.0228852806335,300.73380811913916
1780,299.5541431645469,299.26974425360976,299.3369183833392,299.4874486233782,300.12949694526213,300.28246798541915
1781,299.7713960321324,299.3228062358823,299.3349878955703,299.2166964080891,300.0388522522051,299.6527357944875
1782,299.74527256922005,299.3041185168758,299.04777591596843,298.71200597421006,299.76277915250813,298.74686242380136
1783,299.54460058254557,299.2134165344098,298.6607997757693,298.1436220095389,299.6129572324183,298.194919777377
1784,299.4904267796492,299.1488378074714,298.3911754668446,297.6436495737141,299.8221930104954,298.12824293331573
1785,299.68867146481125,299.1744128453022,298.3131441042631,297.3954872779875,300.08593510465556,298.5111421032265
1786,300.00446192009287,299.1515840818167,298.43467476361957,297.32967404489665,300.3930762162334,298.8994114567568
1787,300.32204046249126,298.9864957724539,298.5807705127945,297.39960668654174,300.50679967448355,299.1101670502423
1788,300.4597968944312,298.9707733079468,298.6755481706601,297.548259031549,300.6344345967901,299.1549635773269
1789,300.57991754278686,299.1018585548539,298.9001978210794,297.9546536473396,300.6796716983634,299.1570805027874
1790,300.6203045827254,299.3186331968093,299.34685038495604,298.4847166478465,300.60064528881975,299.19641191971704
1791,300.7100063313958,299.480653633816,299.9335558802218,299.0147786370099,300.4964115219309,299.3220169902413
1792,300.57873985904666,299.6859962692751,300.0688934374444,299.3456257965052,300.02127668267605,299.56650495838215
1793,300.13014873999526,299.70757433081417,299.86090562652043,299.27920168362755,299.58616339404495,299.5794548083455
1794,299.28036537474196,299.3783262417448,299.42878007376106,298.80953755546756,298.940093187543,299.3855325618935
1795,298.3507938037382,298.8909287342672,299.16006694236256,298.30024481425323,298.6563165016108,299.1009080667059
1796,297.70061103456806,298.5995546472806,298.92560788714246,298.0723656062649,298.2821209421843,299.0918394896193
1797,297.4838161874042,298.61750182870645,298.753029347692,298.20899079156084,298.02824297900094,299.38116168352053
1798,297.612232335246,298.71014661515056,298.65860590287895,298.4538996366085,297.8839847921065,299.7431530032859
1799,297.82258363390093,,298.6045113978092,298.7163345714776,,299.9189465280049
1800,298.0935296922221,,298.6747163647601,299.0313161196911,,299.80371388535826
1801,298.4708895393106,,298.86218406092047,299.4493846098801,,299.64871249571706
1802,299.0221285718579,,299.2487156665563,299.82693898791723,,299.62085217230793
1803,299.6305195075321,,299.6167064840501,300.23182365063616,,299.9084406207935
1804,300.153130428077,,299.76436733016254,300.3567238273708,,300.05572049426456
1805,300.26869769968573,,299.48051284682833,299.9651139458038,,299.9973567099452
1806,299.84402998051155,,298.80465456947286,299.0013336164771,,299.55158670380587
1807,299.25263949770584,,298.09915134859585,298.0124842042096,,299.24297531443045
1808,299.0266402443276,,297.71372866378323,297.3210120320204,,299.1487897136705
1809,299.0915511240346,,297.70574237893123,296.94503859041123,,299.2040307158456
1810,299.2875686840187,,297.903864233821,296.8948393209858,,299.1986100219547
1811,299.2908338654152,,297.98084056390115,297.04836050867675,,299.20743857870633
1812,299.2831108690367,,298.10588669883373,297.30729838115093,,299.3182717953328
1813,299.37120601607756,,298.6827126958867,297.5721603887195,,299.6510182523441
1814,299.5545902972504,,299.43796045478,297.99531198256017,,299.80830360318004
1815,299.74407628513467,,300.0597030177739,298.6321381910412,,299.93626884075985
1816,299.69418872453446,,300.27508065097027,299.22453952853226,,299.87549117439625
1817,299.28163639358536,,300.21926267446423,299.24098356809316,,299.7877807968812
1818,298.55252674741087,,299.9351076987736,298.75432547549303,,299.4037562799678
